preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,espaco_social,piscina,academia
2500000.0,182,5,4,2,5,0.0,3,98.33,2000.0,0,0,1,1
1350000.0,125,3,4,2,3,11.0,3,41.08,1181.0,0,0,0,0
860000.0,197,2,4,1,2,3.0,2,271.51,1523.0,1,0,0,0
765000.0,115,2,3,1,2,2.0,3,798.0,798.0,0,0,0,0
213000.0,59,1,2,0,1,3.0,1,25.0,200.0,1,0,0,0
189900.0,63,1,2,0,1,3.0,1,34.0,180.0,0,0,0,0
335700.0,109,2,3,0,2,3.0,2,69.17,540.0,1,0,1,0
332000.0,62,2,3,1,2,7.0,2,161.0,330.0,1,1,1,1
392000.0,62,2,3,1,2,9.0,2,161.0,330.0,1,1,1,1
342000.0,62,2,3,1,2,9.0,2,161.0,330.0,1,1,1,1
332000.0,62,2,3,1,2,8.0,2,161.0,330.0,1,1,1,1
348939.0,62,2,3,1,2,6.0,2,161.0,330.0,1,1,1,1
255000.0,52,2,2,1,2,11.0,1,114.58,330.0,1,1,1,1
240000.0,52,2,2,1,2,10.0,1,79.17,440.0,1,1,1,1
342000.0,62,2,3,1,2,11.0,2,161.0,330.0,1,1,1,1
215000.0,59,1,2,0,1,4.0,1,39.0,180.0,0,0,0,0
190000.0,76,1,3,0,1,1.0,1,33.0,300.0,0,0,0,0
179400.0,60,1,2,0,1,3.0,1,29.43,150.0,0,0,0,0
220000.0,67,1,2,0,1,1.0,2,36.0,150.0,0,0,0,0
266000.0,88,1,3,0,1,1.0,2,26.67,400.0,0,0,0,0
320000.0,88,1,3,0,1,0.0,2,40.0,400.0,0,0,0,0
630000.0,120,2,3,1,2,2.0,2,119.88,550.0,0,0,0,0
305000.0,90,2,3,0,2,3.0,1,85.0,350.0,0,0,0,0
450000.0,126,3,3,1,3,3.0,2,130.17,520.0,0,0,0,0
850000.0,127,4,4,1,4,2.0,2,229.65,560.0,0,0,0,0
450000.0,100,3,3,1,3,3.0,2,100.0,400.0,0,0,0,0
410000.0,130,1,3,0,1,4.0,1,85.22,350.0,0,0,0,0
275000.0,40,1,1,1,1,4.0,1,131.0,750.0,1,0,0,1
454862.13,110,2,4,1,2,1.0,1,79.17,250.0,0,0,0,0
330000.0,76,1,2,0,1,2.0,1,77.4,300.0,0,0,0,0
140000.0,30,1,1,0,1,1.0,0,32.0,180.0,0,0,0,0
215000.0,53,1,2,0,1,6.0,1,90.0,378.0,1,0,1,0
255000.0,68,1,2,0,1,12.0,1,55.9,430.0,0,0,0,0
350000.0,78,1,2,0,1,1.0,1,78.0,200.0,0,0,0,0
500485.46,180,3,3,1,3,2.0,2,250.0,350.0,0,0,1,0
264644.82,70,2,3,0,2,3.0,1,64.17,250.0,0,0,0,0
550000.0,120,1,2,0,1,9.0,2,100.0,250.0,0,0,0,0
271165.63,86,2,3,0,2,3.0,1,100.0,200.0,0,0,0,0
197000.0,53,1,2,0,1,4.0,1,98.0,200.0,1,0,0,0
280000.0,90,2,3,1,2,1.0,1,41.67,300.0,0,0,0,0
620000.0,160,2,3,0,2,8.0,0,60.45,650.0,0,0,0,0
720000.0,162,2,3,1,2,11.0,0,113.0,950.0,1,0,0,0
850000.0,160,2,4,1,2,12.0,0,52.56,580.0,1,0,0,0
150000.0,16,1,1,1,1,24.0,0,68.0,270.0,1,0,0,0
150000.0,16,1,1,1,1,20.0,0,68.0,260.0,1,0,0,0
150000.0,16,1,1,1,1,34.0,0,68.0,260.0,1,0,0,0
447000.0,130,1,2,0,1,19.0,0,39.94,442.0,1,0,0,0
800000.0,63,1,2,0,1,12.0,1,214.17,780.0,1,0,1,0
890000.0,91,2,3,1,2,8.0,0,29.58,1650.0,0,0,0,0
1850000.0,209,4,3,2,4,9.0,4,820.52,740.0,1,0,1,0
750000.0,52,1,1,0,1,3.0,1,209.99,1209.0,1,1,0,1
1070000.0,79,3,3,3,3,7.0,2,200.0,260.0,0,0,0,0
1205300.0,73,2,2,2,2,0.0,2,31.67,450.0,0,0,0,0
620000.0,41,1,1,1,1,0.0,1,31.67,450.0,0,0,0,0
1180000.0,130,3,5,1,3,9.0,2,286.74,1100.0,1,1,1,0
1700000.0,140,2,4,1,2,12.0,2,418.74,1300.0,1,1,0,0
1030000.0,102,1,1,1,1,3.0,2,300.0,670.0,0,0,1,0
1450000.0,100,2,3,1,2,9.0,2,664.0,1500.0,0,1,1,1
850000.0,50,1,2,0,1,2.0,0,570.0,800.0,1,0,0,0
2500000.0,344,3,4,2,3,15.0,2,461.42,1550.0,0,0,1,0
2167000.0,264,5,4,2,5,0.0,4,95.42,1680.0,0,0,0,0
950000.0,105,2,4,1,2,3.0,2,400.45,1000.0,1,0,0,0
1800000.0,180,4,4,2,4,14.0,3,509.08,1100.0,1,1,1,1
859000.0,60,3,2,1,3,9.0,2,180.0,880.0,1,1,1,1
3200000.0,284,3,4,2,3,0.0,3,65.0,620.0,0,0,0,0
900000.0,100,3,3,1,3,3.0,1,218.0,510.0,0,0,0,0
1200000.0,130,3,3,1,3,2.0,3,565.58,1100.0,0,0,0,0
2250000.0,133,4,4,2,4,0.0,3,81.33,1120.0,0,0,0,0
2250000.0,133,4,4,2,4,4.0,3,73.0,976.0,0,0,0,0
2052000.0,160,5,4,2,5,4.0,3,917.85,1100.0,1,1,1,1
600000.0,96,2,3,1,2,2.0,0,169.41,180.0,0,0,0,0
1500000.0,200,2,3,1,2,1.0,5,150.0,1800.0,0,0,0,0
2500000.0,440,6,4,2,6,6.0,4,990.91,2500.0,0,0,0,0
1880000.0,140,3,3,1,3,5.0,3,900.0,1880.0,1,1,1,1
1290000.0,237,2,4,1,2,3.0,2,279.02,1366.0,1,0,0,0
3400000.0,208,3,4,2,3,14.0,4,1515.91,2500.0,1,1,1,1
998000.0,150,2,4,1,2,2.0,2,286.0,350.0,0,0,0,0
780000.0,150,2,3,1,2,20.0,1,298.86,1460.0,1,1,1,0
1800000.0,400,2,4,1,2,1.0,1,452.29,1400.0,0,0,0,0
310000.0,40,1,1,0,1,2.0,1,51.69,700.0,1,0,0,0
640000.0,80,2,2,1,2,12.0,1,137.75,1000.0,1,0,1,0
850000.0,150,2,4,1,2,1.0,2,186.79,1754.0,1,0,0,0
330000.0,90,2,2,1,2,4.0,0,60.0,750.0,1,0,1,0
850000.0,130,2,1,1,2,0.0,1,21.67,620.0,0,0,0,0
506000.0,50,2,1,0,2,5.0,1,149.77,550.0,1,1,0,0
690000.0,37,1,1,0,1,5.0,1,190.0,600.0,1,1,1,1
600000.0,56,1,1,0,1,10.0,1,190.67,450.0,1,1,1,1
370000.0,111,2,3,1,2,13.0,0,125.0,750.0,1,0,1,0
424000.0,114,1,1,0,1,5.0,1,148.33,590.0,1,0,0,0
315000.0,40,1,1,1,1,4.0,1,91.67,576.0,1,0,1,1
1200000.0,180,3,3,2,3,17.0,2,450.0,1500.0,1,1,1,1
1700000.0,90,2,3,1,2,23.0,2,833.33,700.0,1,1,1,1
2500000.0,163,3,2,2,3,0.0,4,57.67,2000.0,0,0,0,0
542554.0,34,1,1,1,1,5.0,1,150.0,350.0,0,0,1,0
410000.0,55,1,1,0,1,6.0,1,107.17,726.0,1,0,1,0
537000.0,88,2,3,1,2,1.0,1,170.0,180.0,0,0,0,0
623373.0,77,2,2,0,2,5.0,1,200.0,500.0,1,0,1,0
773249.0,158,3,4,1,3,5.0,1,206.0,1419.0,1,0,0,0
1150000.0,98,3,2,2,3,11.0,2,607.58,1600.0,1,1,1,1
1300000.0,55,3,2,2,3,21.0,2,64.67,1300.0,0,0,0,0
1350000.0,200,3,3,1,3,6.0,2,443.53,980.0,1,1,1,1
1800000.0,123,3,2,1,3,10.0,3,421.26,900.0,1,1,1,1
3100000.0,252,5,4,4,5,6.0,4,1333.33,2500.0,1,1,1,0
870000.0,100,2,2,1,2,8.0,2,290.0,656.0,1,1,1,0
2575000.0,301,5,4,3,5,15.0,4,927.61,2700.0,1,0,1,1
1350000.0,176,4,4,1,4,2.0,2,497.63,1250.0,1,1,0,1
1990000.0,188,3,3,1,3,0.0,3,48.58,1038.0,0,0,0,0
1000000.0,100,1,2,0,1,11.0,2,1000.0,1500.0,1,0,1,0
1400000.0,135,3,4,1,3,5.0,2,416.67,1300.0,1,1,1,0
738687.0,42,1,1,1,1,12.0,1,250.07,750.0,1,1,1,1
805573.0,47,1,1,1,1,9.0,1,269.89,750.0,1,1,1,1
1400000.0,61,1,2,2,1,0.0,2,22.08,750.0,0,0,0,0
1245484.0,72,3,2,2,3,9.0,2,411.22,750.0,1,1,1,1
788222.0,42,1,1,1,1,0.0,1,22.08,750.0,0,0,0,0
1249940.0,62,3,2,2,3,17.0,2,362.83,750.0,1,1,1,1
748000.0,49,1,1,1,1,6.0,1,280.08,750.0,1,1,1,1
1201600.0,72,3,2,2,3,6.0,2,411.22,750.0,1,1,1,1
712919.0,47,1,1,1,1,9.0,1,250.07,750.0,1,1,1,1
1536276.0,123,3,2,2,3,13.0,2,511.46,750.0,1,1,1,1
777189.0,47,1,1,1,1,6.0,1,269.67,750.0,1,1,1,1
696788.0,40,1,1,1,1,12.0,1,239.59,750.0,1,1,1,1
1200000.0,138,2,3,1,2,5.0,2,450.58,950.0,1,1,1,1
1300000.0,189,2,4,1,2,1.0,2,309.64,435.0,0,0,0,0
4390000.0,300,3,4,2,3,0.0,4,91.83,3000.0,0,0,0,0
850000.0,136,3,3,1,3,3.0,1,83.33,500.0,0,0,0,0
809100.0,147,2,3,1,2,3.0,0,186.97,600.0,0,0,1,0
5900000.0,472,4,3,3,4,5.0,3,1832.28,3200.0,1,1,1,0
5200000.0,450,6,4,4,6,3.0,5,1832.28,4950.0,1,1,1,0
3000000.0,343,6,4,4,6,6.0,3,750.0,3400.0,1,1,1,0
1748000.0,240,2,4,1,2,5.0,2,649.56,2070.0,1,0,0,0
4800000.0,393,5,4,2,5,0.0,4,150.0,4500.0,0,0,0,0
2500000.0,172,5,4,2,5,0.0,3,92.67,2715.0,0,0,0,0
990000.0,155,3,4,1,3,1.0,1,250.0,850.0,0,0,0,0
1554000.0,154,3,4,1,3,11.0,4,597.2,2000.0,1,0,0,1
1550000.0,155,3,4,1,3,0.0,4,45.0,2000.0,0,0,0,0
1450000.0,120,3,4,1,3,0.0,2,37.08,1662.0,0,0,0,0
1650000.0,175,3,4,1,3,4.0,2,568.0,1600.0,1,1,1,0
1080000.0,120,1,3,0,1,1.0,1,270.0,270.0,0,0,0,0
1600000.0,210,3,4,2,3,5.0,2,700.0,1800.0,1,0,1,0
4200000.0,420,4,3,2,4,0.0,4,688.33,2100.0,0,0,0,0
1650000.0,150,2,4,1,2,0.0,2,38.58,1178.0,0,0,0,0
2500000.0,273,4,4,2,4,9.0,3,949.43,2900.0,1,1,1,1
2450000.0,273,5,4,2,5,1.0,3,949.43,3000.0,1,1,1,0
1080000.0,102,3,2,2,3,7.0,2,300.0,350.0,0,0,0,0
1150000.0,164,3,2,2,3,2.0,1,257.27,420.0,0,0,0,0
1100000.0,150,3,3,1,3,1.0,0,210.56,500.0,0,0,0,0
812967.0,150,3,4,0,3,3.0,2,275.94,500.0,0,0,0,0
3830000.0,410,6,5,5,6,1.0,5,408.0,899.0,1,1,1,1
1900000.0,280,5,4,2,5,1.0,3,177.25,750.0,0,0,0,0
4200000.0,306,4,4,4,4,0.0,4,152.83,2850.0,0,0,0,0
4500000.0,305,5,5,4,5,7.0,4,1588.26,1700.0,1,1,1,1
1400000.0,150,3,4,1,3,0.0,2,36.42,1000.0,0,0,0,0
2700000.0,300,4,4,1,4,15.0,2,51.83,1500.0,0,0,0,0
3500000.0,350,4,5,2,4,9.0,3,721.53,1900.0,1,1,0,0
2200000.0,200,3,4,3,3,2.0,3,647.75,2100.0,1,0,1,1
2300000.0,95,3,3,1,3,4.0,2,666.0,1535.0,1,1,1,1
385000.0,90,2,3,1,2,1.0,2,150.0,300.0,0,0,1,0
620000.0,254,3,4,1,3,1.0,8,84.0,380.0,0,0,0,0
420000.0,93,2,3,0,2,1.0,1,78.0,350.0,0,0,0,0
898000.0,170,2,3,1,2,5.0,2,201.67,400.0,0,0,0,0
600000.0,112,2,3,0,2,1.0,1,100.0,330.0,0,0,1,0
500000.0,110,2,3,0,2,4.0,1,100.0,400.0,0,0,0,0
243000.0,60,1,3,0,1,3.0,1,36.57,220.0,0,0,0,0
500000.0,108,2,3,1,2,3.0,2,110.0,450.0,0,0,0,0
300000.0,48,1,2,0,1,2.0,1,70.0,250.0,1,0,1,0
195000.0,45,1,2,0,1,2.0,1,41.06,230.0,1,0,0,0
235000.0,45,1,2,0,1,3.0,1,50.0,250.0,1,0,0,0
195000.0,45,1,2,0,1,3.0,1,62.5,260.0,1,0,0,0
192000.0,49,1,2,0,1,5.0,1,81.67,250.0,1,0,0,0
215000.0,50,1,2,0,1,5.0,1,60.0,220.0,1,0,0,0
170000.0,47,1,2,0,1,4.0,1,47.4,170.0,0,0,1,0
210000.0,52,1,3,0,1,4.0,1,63.33,220.0,0,0,1,0
550000.0,80,2,2,0,2,13.0,0,120.0,650.0,1,0,0,0
320000.0,45,1,1,1,1,8.0,0,33.44,360.0,1,0,0,0
550000.0,277,2,3,0,2,11.0,1,123.05,521.0,1,0,0,0
650000.0,101,2,3,1,2,16.0,1,333.33,600.0,1,0,1,1
610000.0,58,1,2,0,1,13.0,2,255.88,780.0,1,0,0,0
799000.0,120,2,4,0,2,2.0,0,242.58,485.0,0,0,0,0
750000.0,160,2,3,1,2,3.0,1,222.24,350.0,0,0,0,0
1250000.0,190,3,4,1,3,2.0,2,254.62,540.0,0,0,0,0
1711200.0,180,4,3,1,4,13.0,3,500.0,750.0,1,0,0,0
1650000.0,140,4,4,1,4,8.0,3,74.42,1800.0,0,0,0,1
990000.0,220,3,4,1,3,6.0,1,286.83,1000.0,1,0,1,0
1391040.0,200,3,4,1,3,3.0,2,340.56,1700.0,1,0,1,1
1900000.0,390,2,4,1,2,11.0,2,519.66,1800.0,1,0,1,1
882000.0,157,2,4,1,2,2.0,1,340.56,2138.0,1,0,0,1
1100000.0,170,2,4,1,2,8.0,2,340.56,1600.0,1,0,1,1
950000.0,202,3,4,1,3,1.0,1,350.0,1500.0,1,0,0,0
4098600.0,576,5,5,3,5,8.0,3,532.59,2000.0,1,0,0,0
782000.0,150,3,4,1,3,6.0,1,180.0,1200.0,1,0,0,0
490000.0,141,3,4,1,3,10.0,0,166.67,980.0,1,0,0,0
1800000.0,160,3,4,2,3,5.0,4,390.0,985.0,1,0,1,1
1990000.0,205,4,4,2,4,0.0,4,104.25,1980.0,0,0,0,0
850000.0,87,2,3,1,2,6.0,2,232.24,1000.0,1,1,1,0
1275000.0,308,3,4,1,3,1.0,3,43.08,1400.0,1,0,1,0
1780000.0,531,4,5,1,4,5.0,4,713.5,1900.0,1,0,1,0
1300000.0,96,3,3,1,3,8.0,3,550.0,1350.0,1,0,1,0
980000.0,70,2,2,1,2,0.0,2,50.25,1100.0,0,0,0,0
4900000.0,310,4,4,2,4,0.0,4,182.83,3400.0,0,0,0,0
1090000.0,153,2,3,1,2,10.0,2,400.0,1375.0,1,0,0,0
1150000.0,110,2,3,1,2,7.0,2,562.0,1500.0,0,1,1,0
590000.0,80,1,2,0,1,1.0,1,170.0,690.0,1,1,1,1
1500000.0,240,1,4,1,1,7.0,2,400.0,2000.0,1,0,0,0
848000.0,124,2,3,2,2,10.0,1,79.17,950.0,1,0,1,0
581273.0,85,2,3,1,2,1.0,0,145.83,400.0,0,0,0,0
1500000.0,180,2,4,1,2,12.0,2,414.01,1337.0,1,1,1,0
680000.0,95,3,3,1,3,4.0,1,29.17,850.0,0,0,1,0
1998000.0,134,3,4,2,3,12.0,3,316.0,1300.0,1,1,1,0
1100000.0,68,2,2,2,2,0.0,2,35.5,578.0,0,0,1,1
1130000.0,93,2,3,1,2,5.0,2,505.62,860.0,1,0,1,0
2067000.0,190,3,4,2,3,16.0,4,1000.0,2000.0,1,1,1,1
1590000.0,167,3,4,1,3,5.0,2,511.5,1200.0,0,0,0,0
390000.0,40,1,1,1,1,4.0,1,77.96,800.0,1,1,1,1
650000.0,90,2,4,0,2,1.0,0,193.42,600.0,1,1,0,0
900000.0,180,2,4,1,2,2.0,2,325.42,1000.0,1,0,0,0
1600000.0,150,3,4,1,3,19.0,2,39.5,1250.0,0,0,0,0
890000.0,70,2,2,1,2,9.0,2,413.0,1600.0,1,0,0,0
1060000.0,95,2,3,1,2,8.0,2,406.0,1190.0,1,0,1,0
800000.0,95,3,4,1,3,5.0,2,350.0,1350.0,1,0,1,0
600000.0,95,3,3,1,3,2.0,1,163.0,320.0,0,0,0,0
532000.0,98,2,3,0,2,3.0,1,116.67,600.0,1,0,0,0
2030000.0,200,4,4,2,4,16.0,3,970.74,1560.0,1,0,1,0
1500000.0,180,3,3,1,3,15.0,2,416.69,1600.0,1,1,0,0
2760000.0,240,3,4,2,3,9.0,3,1129.83,2500.0,1,1,1,1
2800000.0,315,5,4,4,5,0.0,4,94.17,2270.0,0,0,0,0
2950000.0,300,5,4,4,5,3.0,4,1500.0,600.0,1,1,1,1
540000.0,35,1,1,1,1,6.0,1,130.0,180.0,1,0,1,1
875000.0,120,3,3,1,3,0.0,1,27.92,1104.0,0,0,0,0
940000.0,120,3,3,2,3,0.0,1,27.92,1104.0,0,0,0,0
400000.0,85,1,3,0,1,1.0,1,242.75,240.0,0,0,0,0
350000.0,95,2,3,1,2,5.0,1,70.92,200.0,1,0,0,0
410000.0,70,1,3,0,1,2.0,1,30.43,140.0,0,0,0,0
310000.0,90,2,3,1,2,3.0,1,51.32,300.0,0,0,0,0
350000.0,110,1,3,0,1,2.0,1,89.93,450.0,0,0,0,0
379000.0,115,3,3,1,3,1.0,1,120.0,350.0,0,0,0,0
550000.0,184,3,4,2,3,3.0,1,72.82,430.0,0,0,0,0
531000.0,177,3,3,1,3,2.0,2,250.0,370.0,0,0,0,0
450000.0,60,2,2,1,2,4.0,2,145.0,300.0,0,0,0,0
515000.0,120,2,4,1,2,2.0,1,71.82,600.0,0,0,0,0
590000.0,125,3,3,1,3,3.0,1,125.0,330.0,0,0,0,0
230000.0,50,2,2,1,2,1.0,1,26.28,220.0,0,0,0,0
420000.0,114,2,4,1,2,3.0,2,59.36,250.0,0,0,0,0
290000.0,100,2,3,1,2,2.0,1,109.0,276.0,0,0,0,0
350000.0,86,2,3,1,2,2.0,1,73.18,350.0,0,0,0,0
321000.0,50,1,2,0,1,4.0,1,142.92,365.0,0,0,0,0
560000.0,180,3,3,2,3,3.0,1,105.33,450.0,0,0,0,0
480000.0,90,2,3,1,2,2.0,1,66.19,250.0,0,0,1,0
290000.0,70,2,2,0,2,6.0,1,53.81,500.0,1,0,1,0
490000.0,95,3,3,1,3,2.0,2,110.0,600.0,0,0,0,0
450000.0,178,3,3,1,3,3.0,1,86.63,300.0,0,0,0,0
380000.0,164,2,4,1,2,1.0,1,154.0,500.0,0,0,0,0
437900.0,137,3,4,1,3,1.0,1,170.0,500.0,0,0,1,0
430000.0,110,3,3,1,3,2.0,2,130.0,320.0,0,0,0,0
330000.0,100,2,3,1,2,1.0,1,85.93,260.0,0,0,0,0
320000.0,80,2,2,0,2,2.0,1,80.0,387.0,0,0,0,0
377898.0,127,2,3,1,2,7.0,0,50.36,280.0,0,0,0,0
220000.0,19,1,1,1,1,15.0,1,1200.0,600.0,1,1,1,1
320000.0,120,1,3,0,1,1.0,0,57.97,150.0,0,0,0,0
540000.0,112,2,3,1,2,3.0,2,140.0,400.0,0,0,0,0
405000.0,90,2,3,1,2,0.0,1,43.44,200.0,0,0,0,0
270000.0,72,2,2,0,2,2.0,1,27.89,250.0,0,0,0,0
1200000.0,208,3,5,1,3,6.0,4,200.0,450.0,0,0,0,0
350000.0,84,2,3,0,2,3.0,1,47.29,350.0,0,0,0,0
530000.0,80,3,3,1,3,5.0,2,185.0,900.0,1,1,1,0
560000.0,80,2,3,1,2,3.0,2,138.0,850.0,1,1,1,1
530000.0,88,3,3,1,3,6.0,2,187.99,750.0,1,1,1,1
520000.0,180,3,3,1,3,3.0,2,150.86,300.0,0,0,0,0
1200000.0,179,4,4,1,4,2.0,2,339.0,150.0,0,0,0,0
330000.0,93,1,3,0,1,1.0,1,40.07,230.0,0,0,0,0
540000.0,110,2,2,1,2,1.0,1,120.67,520.0,0,0,0,0
430000.0,75,3,4,2,3,3.0,2,110.8333333333333,250.0,0,0,0,0
299000.0,64,2,2,0,2,5.0,1,86.0,530.0,1,0,1,0
310000.0,60,1,2,0,1,3.0,1,83.0,160.0,0,0,0,0
460000.0,80,2,3,1,2,3.0,1,130.0,270.0,0,0,0,0
570000.0,117,3,3,1,3,1.0,2,185.5,430.0,0,0,0,0
390000.0,116,2,3,1,2,4.0,1,100.0,390.0,0,0,0,0
430000.0,90,2,3,1,2,1.0,2,141.0,413.0,0,0,0,0
820000.0,88,3,3,1,3,15.0,2,218.0,1029.0,1,1,1,1
950000.0,89,2,3,1,2,2.0,2,20.0,930.0,1,1,1,0
380000.0,68,2,3,0,2,3.0,1,71.21,265.0,0,0,0,0
450000.0,67,2,3,1,2,2.0,1,71.21,260.0,0,0,0,0
390000.0,95,2,3,1,2,4.0,1,40.15,375.0,0,0,0,0
700000.0,149,2,3,1,2,2.0,2,162.85,300.0,0,0,0,0
450000.0,149,2,3,1,2,0.0,1,75.09,580.0,0,0,0,0
350000.0,98,3,3,1,3,1.0,1,46.87,730.0,0,0,0,0
610000.0,174,2,3,1,2,3.0,2,216.67,450.0,0,0,0,0
377670.0,116,1,3,0,1,4.0,1,100.67,400.0,0,0,0,0
360000.0,93,2,3,1,2,2.0,1,46.87,700.0,0,0,0,0
530000.0,150,2,3,1,2,1.0,1,108.33,400.0,0,0,1,0
300000.0,80,2,3,0,2,1.0,1,94.5,350.0,0,0,0,0
450000.0,67,2,3,0,2,3.0,1,100.0,300.0,0,0,1,0
255990.36,88,2,3,0,2,4.0,1,56.13,240.0,0,0,1,0
235000.0,55,2,3,1,2,4.0,1,80.57,209.0,0,0,0,0
218949.62,50,1,2,0,1,3.0,1,90.0,180.0,0,0,0,0
229000.0,55,1,2,0,1,2.0,1,42.82,250.0,0,1,1,0
240000.0,50,1,2,0,1,1.0,1,65.0,330.0,1,1,1,0
342000.0,100,2,3,0,2,5.0,1,78.6,250.0,1,1,1,0
220000.0,50,1,2,0,1,1.0,1,80.0,270.0,0,1,1,0
479000.0,110,2,3,0,2,5.0,1,77.1,250.0,1,1,1,0
245000.0,55,2,3,1,2,3.0,1,53.74,230.0,0,0,0,0
300000.0,57,2,2,1,2,3.0,1,100.0,340.0,0,0,1,0
380000.0,57,2,2,1,2,3.0,1,89.0,265.0,0,0,1,0
580000.0,130,2,4,1,2,2.0,2,125.0,450.0,0,0,0,0
322000.0,75,3,2,1,3,10.0,1,58.7,500.0,0,0,0,0
1200795.8,140,2,4,1,2,5.0,3,230.0,600.0,0,0,0,0
300000.0,100,2,2,0,2,1.0,2,52.99,220.0,0,0,0,0
340000.0,120,2,2,0,2,1.0,1,52.44,350.0,0,0,0,0
750000.0,84,2,3,1,2,8.0,2,242.0,800.0,1,1,1,1
1058000.0,240,3,4,1,3,4.0,3,249.25,790.0,1,0,1,0
1580000.0,155,4,4,2,4,0.0,3,32.92,935.0,0,0,0,0
550000.0,112,2,3,1,2,1.0,1,127.0,450.0,0,0,1,0
1830000.0,190,3,3,1,3,19.0,3,500.0,1100.0,1,1,1,1
795000.0,150,4,4,1,4,3.0,1,92.17,450.0,0,0,0,0
1696000.0,168,4,4,1,4,6.0,5,375.0,800.0,0,0,0,0
1650000.0,200,3,5,0,3,11.0,2,61.49,700.0,1,0,1,0
1155000.0,140,3,4,1,3,0.0,2,38.33,1300.0,0,0,0,0
425000.0,100,2,3,1,2,2.0,0,147.0,400.0,0,0,0,0
780000.0,180,3,4,1,3,3.0,2,440.0,440.0,0,0,0,0
520000.0,39,1,1,0,1,9.0,1,150.28,820.0,1,1,1,1
720000.0,100,3,3,1,3,10.0,2,210.0,977.0,1,1,1,0
595000.0,110,2,3,0,2,4.0,1,155.83,956.0,1,0,0,0
586000.0,114,2,4,0,2,3.0,1,158.33,390.0,0,0,0,0
550000.0,144,3,4,1,3,3.0,1,84.3,400.0,0,0,0,0
1522000.0,167,3,4,2,3,5.0,3,509.13,1800.0,1,1,1,0
1980000.0,200,3,4,2,3,0.0,4,46.67,1750.0,0,0,0,0
1990000.0,210,4,4,2,4,0.0,3,55.75,2000.0,0,0,0,0
810000.0,58,2,2,2,2,8.0,2,22.58,750.0,0,0,0,0
1700000.0,169,4,4,2,4,7.0,2,517.53,2400.0,1,1,1,0
500000.0,100,1,3,0,1,1.0,1,132.0,250.0,0,0,0,0
346000.0,70,1,2,0,1,2.0,1,52.82,300.0,0,0,0,0
715000.0,135,2,4,1,2,3.0,1,137.0,1300.0,1,0,0,0
720000.0,110,2,3,1,2,4.0,2,179.68,1000.0,1,1,1,1
480000.0,105,3,3,1,3,3.0,1,111.45,400.0,0,0,0,0
3200000.0,186,5,4,2,5,13.0,4,1000.02,2800.0,1,1,1,1
1777440.0,267,3,4,1,3,1.0,2,182.73,850.0,1,0,0,0
398000.0,110,2,3,0,2,3.0,1,77.72,1010.0,1,0,0,0
520000.0,105,3,3,1,3,4.0,2,120.0,400.0,0,0,0,0
580000.0,174,2,4,1,2,4.0,2,263.0,1500.0,1,0,0,0
930000.0,120,2,4,1,2,5.0,2,210.74,900.0,1,0,1,0
450000.0,90,2,3,0,2,5.0,1,125.0,650.0,1,0,0,0
350000.0,60,2,2,0,2,3.0,0,25.77,280.0,0,0,0,0
1040000.0,165,3,4,1,3,4.0,2,256.16,495.0,1,0,0,0
2000000.0,220,3,4,1,3,5.0,3,480.25,1020.0,0,1,0,0
450000.0,100,3,3,1,3,3.0,1,67.23,380.0,1,0,0,0
960000.0,148,3,4,1,3,0.0,3,25.0,1460.0,0,0,0,0
380000.0,80,2,3,1,2,2.0,1,65.18,415.0,1,0,0,0
768421.0,140,2,4,1,2,3.0,2,160.0,500.0,0,0,0,0
430000.0,130,2,4,1,2,2.0,1,101.19,600.0,0,0,0,0
550000.0,95,3,3,1,3,3.0,2,145.0,500.0,0,0,0,0
1500000.0,150,3,4,1,3,0.0,9,23.33,1500.0,0,0,0,0
920000.0,200,2,4,1,2,2.0,2,200.0,700.0,0,0,1,0
1200000.0,170,3,4,1,3,3.0,2,174.2,806.0,0,0,0,0
450000.0,121,2,2,1,2,6.0,1,86.63,850.0,1,0,0,0
850000.0,327,3,4,1,3,1.0,3,361.0,1900.0,1,0,0,0
839000.0,165,3,3,1,3,1.0,2,111.4,780.0,1,0,0,0
680000.0,130,3,4,1,3,2.0,2,138.02,600.0,0,0,0,0
469200.0,95,2,3,1,2,2.0,1,170.0,753.0,1,0,1,0
950000.0,256,3,4,1,3,5.0,2,314.17,700.0,0,0,1,0
1080000.0,140,3,4,1,3,6.0,3,335.5,1250.0,0,1,1,0
1230000.0,176,4,4,2,4,3.0,3,324.1,900.0,0,0,1,0
865000.0,150,3,3,2,3,9.0,2,342.0,1100.0,1,0,1,0
685000.0,160,4,3,1,4,6.0,2,294.11,950.0,1,0,0,0
893969.0,172,3,4,1,3,9.0,2,197.19,1700.0,1,0,0,0
900000.0,140,4,4,1,4,7.0,3,264.28,1350.0,1,1,1,0
1334000.0,280,4,4,1,4,4.0,3,427.87,1500.0,0,0,1,0
620000.0,150,2,4,1,2,1.0,2,192.55,850.0,0,1,1,0
1114055.0,236,2,3,1,2,6.0,3,422.0,800.0,0,0,0,1
950000.0,200,4,4,1,4,9.0,3,380.0,1500.0,1,1,1,1
690000.0,136,3,4,1,3,4.0,3,234.67,920.0,1,0,1,0
590000.0,160,3,3,1,3,3.0,2,163.92,350.0,1,0,0,0
