preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,distancia_metro,espaco_social,piscina,academia,lat,lng,ranking_escola,distancia_escola,renda_media,qtd_crimes_violentos,farmacias_proximas,supermercados_proximos,parques_proximos
240000.0,65,1,3,0,1,4.0,1,40.0,220.0,0,5553,0,0,0,-19.87777179,-43.99389667,11,0.859,9604,40,2,4,7
240000.0,55,1,2,0,1,1.0,1,45.19,204.0,0,5694,0,0,0,-19.87779774,-43.99892565,11,0.708,9604,40,5,9,4
1100000.0,264,3,3,1,3,7.0,2,380.0,600.0,0,5508,0,0,0,-19.87921496,-43.9973615,11,0.873,9604,40,4,4,6
1500000.0,146,3,3,1,3,7.0,2,22.75,700.0,0,5309,1,1,0,-19.88134369,-43.99896874,81,1.061,2043,40,6,6,5
1300000.0,249,3,4,1,3,4.0,3,368.92,700.0,0,5409,0,0,0,-19.881728,-44.00415139,81,0.797,2043,40,5,3,5
852300.0,112,2,3,2,2,3.0,2,89.57,400.0,0,5090,0,0,0,-19.88258009,-43.99428274,11,1.316,9604,40,2,4,5
950000.0,115,4,4,2,4,5.0,3,250.3,700.0,0,5096,1,1,0,-19.88282755,-43.99640645,81,1.142,2043,40,4,4,6
410000.0,90,2,3,1,2,1.0,2,130.0,250.0,0,4893,0,0,0,-19.88473947,-43.99678082,81,0.998,2043,40,6,3,7
1241208.83,241,3,4,1,3,4.0,4,312.78,650.0,0,4795,0,0,0,-19.88554761,-43.9962514,24,0.979,8304,40,5,3,7
525000.0,110,3,4,1,3,2.0,2,132.08,400.0,0,4784,0,0,0,-19.88566045,-43.99633759,24,0.964,8304,40,5,3,7
450000.0,100,1,2,0,1,0.0,3,73.25,200.0,0,4728,0,0,0,-19.88595704,-43.99496311,24,1.028,8304,40,3,4,10
264000.0,54,1,2,0,1,3.0,1,43.92,200.0,0,4728,0,0,0,-19.88595704,-43.99496311,24,1.028,8304,40,3,4,10
290000.0,67,1,3,0,1,3.0,1,76.75,250.0,0,4932,0,0,0,-19.8863418,-44.0044024,81,0.292,2043,40,5,3,9
350000.0,71,2,2,1,2,2.0,1,80.0,200.0,0,4832,0,0,0,-19.88659289,-44.00221265,81,0.406,2043,40,5,5,9
460000.0,100,3,4,1,3,1.0,2,115.78,396.0,0,4652,1,1,0,-19.88700397,-43.99710027,24,0.796,8304,40,5,4,9
459000.0,70,3,3,1,3,2.0,2,25.0,380.0,0,4749,0,0,0,-19.88702807,-44.00101988,81,0.488,2043,40,5,5,8
587563.0,145,3,3,1,3,2.0,2,220.0,850.0,0,4583,0,0,0,-19.88724001,-43.99471998,24,0.947,8304,40,4,5,10
710297.46,189,4,4,1,4,3.0,2,200.0,440.0,0,4609,1,1,0,-19.8875079,-43.99764503,24,0.718,8304,40,6,5,9
941200.0,160,3,3,2,3,6.0,3,200.0,400.0,0,4578,0,0,0,-19.88753168,-43.99628233,24,0.806,8304,40,5,6,9
1350000.0,212,4,3,3,4,3.0,3,268.93,450.0,0,4628,0,0,0,-19.88781662,-43.99973757,24,0.586,8304,40,9,6,8
590000.0,180,3,3,1,3,3.0,2,143.74,280.0,0,4697,0,1,0,-19.88786145,-44.0022128,81,0.338,2043,40,7,5,9
550500.0,85,2,3,1,2,3.0,2,200.0,350.0,0,4525,0,0,0,-19.8879098,-43.9956141,24,0.828,8304,40,5,6,8
599100.0,85,2,3,1,2,2.0,2,200.0,350.0,0,4525,0,0,0,-19.8879098,-43.9956141,24,0.828,8304,40,5,6,8
849000.0,140,5,5,4,5,4.0,4,197.08,550.0,0,4682,0,0,0,-19.88798055,-44.0021362,81,0.342,2043,40,7,6,9
299000.0,69,2,3,1,2,5.0,1,98.0,240.0,0,4591,0,0,0,-19.88867918,-44.00159912,81,0.385,2043,40,7,5,8
399000.0,90,3,3,1,3,2.0,2,110.0,270.0,0,4427,0,0,0,-19.88875023,-43.99531992,24,0.795,8304,40,4,5,8
389000.0,76,2,3,0,2,4.0,1,83.33,230.0,0,4410,0,0,0,-19.88878678,-43.99454758,24,0.861,8304,40,4,5,8
790000.0,130,3,3,1,3,1.0,2,152.0,480.0,0,4531,0,0,0,-19.88880902,-44.00007693,24,0.47,8304,40,8,5,8
540000.0,125,2,3,1,2,2.0,2,151.08,350.0,0,4428,0,1,0,-19.88886034,-43.99601989,24,0.729,8304,40,5,5,8
730000.0,128,2,4,2,2,3.0,2,108.33,250.0,1,4519,0,0,0,-19.88909762,-44.00071052,24,0.421,8304,40,7,4,7
390000.0,115,3,3,1,3,2.0,2,125.0,280.0,0,4445,0,0,0,-19.88962263,-44.00011256,24,0.385,8304,40,8,4,7
769000.0,170,2,2,2,2,8.0,2,146.6,300.0,0,4238,0,0,0,-19.890306,-43.99422071,24,0.82,8304,40,4,6,7
723405.0,105,2,3,1,2,1.0,2,223.33,460.0,0,4248,0,1,0,-19.89044299,-43.99566892,24,0.673,8304,40,5,6,6
310000.0,75,1,2,0,1,1.0,1,93.58,270.0,0,4148,0,0,0,-19.89123225,-43.99490877,24,0.721,8304,40,4,5,7
300000.0,60,1,2,0,1,2.0,1,125.0,270.0,0,4148,0,0,0,-19.89123225,-43.99490877,24,0.721,8304,40,4,5,7
370000.0,100,1,3,0,1,3.0,1,100.0,250.0,1,4151,0,0,0,-19.89177997,-43.99780171,24,0.412,8304,40,6,4,6
499000.0,139,2,3,0,2,3.0,2,133.33,280.0,0,4007,0,1,1,-19.89241136,-43.99420227,24,0.774,8304,40,5,6,6
287235.0,44,1,2,0,1,2.0,1,29.17,250.0,1,6598,0,1,0,-19.8741299,-44.0146731,62,0.089,2520,40,6,5,0
205000.0,49,1,2,0,1,5.0,1,33.0,345.0,1,6598,0,1,0,-19.8741299,-44.0146731,62,0.089,2520,40,6,5,0
199000.0,46,1,2,0,1,2.0,1,32.0,280.0,1,6598,0,1,0,-19.8741299,-44.0146731,62,0.089,2520,40,6,5,0
200000.0,50,1,2,0,1,3.0,1,28.33,260.0,1,6598,0,0,0,-19.8741299,-44.0146731,62,0.089,2520,40,6,5,0
550000.0,160,2,3,1,2,4.0,2,180.0,300.0,0,5852,0,1,0,-19.87916999,-44.00909,62,0.765,2520,40,6,5,3
290000.0,90,1,3,0,1,2.0,1,98.0,200.0,0,5942,0,0,0,-19.87928972,-44.01158374,62,0.593,2520,40,4,5,4
245000.0,48,1,2,0,1,3.0,1,58.33,210.0,0,5624,0,0,0,-19.8812673,-44.00877881,81,0.916,2043,40,7,6,4
298000.0,57,1,3,0,1,4.0,1,34.14,250.0,0,5529,0,0,0,-19.88172977,-44.00756549,81,0.824,2043,40,8,6,6
520000.0,110,3,2,1,3,4.0,2,119.0,200.0,0,5623,0,0,0,-19.8817942,-44.0100574,62,0.912,2520,40,7,6,4
340000.0,55,2,2,1,2,2.0,2,119.0,200.0,0,5623,0,0,0,-19.8817942,-44.0100574,62,0.912,2520,40,7,6,4
430000.0,83,2,2,1,2,1.0,2,119.0,200.0,0,5623,0,0,0,-19.8817942,-44.0100574,62,0.912,2520,40,7,6,4
150000.0,50,1,2,0,1,1.0,1,100.0,150.0,0,5474,0,0,0,-19.88248099,-44.00813464,81,0.766,2043,40,11,5,6
310000.0,50,2,2,1,2,15.0,1,108.0,341.0,1,5367,1,1,1,-19.88289759,-44.00648922,81,0.671,2043,40,11,6,6
430000.0,112,2,3,1,2,2.0,2,115.0,200.0,0,5565,0,0,0,-19.8835079,-44.0125871,81,0.968,2043,40,6,5,4
320000.0,80,2,3,1,2,2.0,2,1100.0,120.0,0,5471,0,0,0,-19.88530002,-44.01421,81,1.016,2043,40,6,5,5
399999.0,92,2,3,1,2,4.0,2,120.0,290.0,0,5258,0,1,1,-19.88620508,-44.01173584,81,0.738,2043,40,9,8,6
300000.0,62,2,3,1,2,4.0,1,81.92,377.0,1,4603,0,0,0,-19.89093373,-44.00779872,81,0.352,2043,40,9,3,6
220000.0,52,1,2,0,1,1.0,1,65.0,377.0,0,4603,0,1,0,-19.89093373,-44.00779872,81,0.352,2043,40,9,3,6
185500.0,50,1,2,0,1,4.0,1,75.0,377.0,1,4603,0,1,0,-19.89093373,-44.00779872,81,0.352,2043,40,9,3,6
240000.0,45,1,2,0,1,3.0,1,35.0,220.0,0,1186,0,0,0,-19.87417128,-43.90742739,96,1.297,1674,7,7,6,7
215000.0,50,1,2,0,1,3.0,1,34.0,220.0,0,1186,0,0,0,-19.87417128,-43.90742739,96,1.297,1674,7,7,6,7
220000.0,50,1,2,0,1,2.0,1,39.88,220.0,0,1186,0,0,0,-19.87417128,-43.90742739,96,1.297,1674,7,7,6,7
280000.0,72,1,2,0,1,3.0,1,59.68,170.0,0,786,0,0,0,-19.87916811,-43.918886,101,0.918,2768,15,6,6,4
340000.0,67,2,3,1,2,3.0,1,71.29,290.0,0,843,0,0,0,-19.87925491,-43.9288117,67,0.895,2753,56,11,7,1
360000.0,80,2,3,1,2,4.0,1,152.0,480.0,0,961,0,0,0,-19.88117542,-43.92448802,101,1.162,2768,56,7,6,2
283980.0,32,1,1,0,1,7.0,1,104.58,215.0,0,992,0,1,1,-19.88121815,-43.92729445,5,1.125,13323,56,9,7,1
480000.0,78,2,3,1,2,2.0,2,150.33,480.0,0,988,0,0,0,-19.88137617,-43.92396265,66,1.114,2300,56,6,5,2
450000.0,68,2,3,1,2,9.0,1,112.75,400.0,0,1050,1,1,0,-19.8815026,-43.9282345,5,1.059,13323,56,11,8,1
570000.0,85,3,3,1,3,10.0,3,212.08,450.0,0,409,0,0,0,-19.88218789,-43.91659104,66,0.568,2300,56,3,5,6
695000.0,193,3,3,1,3,3.0,3,320.0,450.0,1,409,0,0,0,-19.88218789,-43.91659104,66,0.568,2300,56,3,5,6
310000.0,60,1,2,0,1,2.0,1,116.33,330.0,0,505,0,0,0,-19.88236115,-43.91761101,66,0.586,2300,56,1,5,6
550000.0,112,3,3,1,3,2.0,2,100.0,500.0,0,529,0,0,0,-19.88272543,-43.91792878,66,0.565,2300,56,1,2,7
1190000.0,163,3,4,2,3,1.0,3,210.83,770.0,0,1188,0,0,0,-19.882886,-43.927936,5,0.929,13323,56,9,9,1
650000.0,83,2,3,1,2,4.0,2,238.92,500.0,1,1213,0,1,0,-19.88295446,-43.92852909,5,0.898,13323,56,11,9,1
695000.0,130,1,3,1,1,9.0,2,200.0,350.0,0,866,0,1,0,-19.88299998,-43.92119996,66,0.774,2300,56,3,4,6
980000.0,250,3,4,2,3,3.0,3,345.83,740.0,0,1208,0,0,0,-19.883125,-43.927687,5,0.917,13323,56,9,8,1
887369.46,252,4,4,2,4,3.0,3,357.0,750.0,0,1208,0,0,0,-19.883125,-43.927687,5,0.917,13323,56,9,8,1
1426196.81,450,6,5,4,6,3.0,2,250.0,650.0,1,954,1,1,0,-19.88328002,-43.92206003,66,0.832,2300,56,6,5,5
598000.0,82,3,3,1,3,6.0,1,143.1,700.0,1,1262,1,1,0,-19.88329211,-43.9289398,5,0.848,13323,56,11,7,1
954000.0,113,2,4,1,2,2.0,3,275.0,500.0,0,1240,0,1,0,-19.88330846,-43.92815762,5,0.877,13323,56,9,8,1
900000.0,160,3,4,1,3,5.0,4,370.0,400.0,0,654,0,0,0,-19.88346384,-43.91919304,66,0.581,2300,56,2,3,7
830000.0,140,2,3,1,2,5.0,3,284.0,600.0,0,905,0,0,0,-19.88528492,-43.92138089,66,0.674,2300,56,6,5,7
900000.0,120,2,3,1,2,4.0,3,258.0,400.0,0,905,0,1,0,-19.88528492,-43.92138089,66,0.674,2300,56,6,5,7
650000.0,180,4,4,2,4,3.0,2,500.0,500.0,0,810,0,0,0,-19.88546992,-43.92039716,66,0.57,2300,56,5,4,8
780000.0,97,3,4,1,3,5.0,3,244.07,200.0,0,877,0,0,0,-19.88580813,-43.92095516,66,0.615,2300,56,5,5,7
1050000.0,168,4,5,2,4,3.0,3,102.92,500.0,0,894,0,0,0,-19.88589002,-43.92109997,66,0.628,2300,56,6,5,7
612000.0,131,3,4,1,3,3.0,2,211.0,477.0,0,846,0,0,0,-19.88619064,-43.92050558,66,0.56,2300,56,5,4,8
590000.0,160,3,4,1,3,3.0,4,192.0,500.0,0,965,0,0,0,-19.88640924,-43.92163455,66,0.673,2300,56,7,4,7
1500000.0,180,3,3,1,3,4.0,3,250.0,450.0,0,840,0,0,0,-19.88743784,-43.91979357,66,0.476,2300,56,2,2,8
680000.0,86,3,3,1,3,6.0,2,224.17,300.0,1,817,0,0,0,-19.88782967,-43.91925026,66,0.425,2300,56,2,2,9
400000.0,126,2,2,1,2,12.0,1,125.29,850.0,1,949,1,1,1,-19.8893209,-43.9195675,66,0.511,2300,56,2,2,9
379000.0,77,2,3,1,2,1.0,1,124.17,950.0,1,949,1,1,1,-19.8893209,-43.9195675,66,0.511,2300,56,2,2,9
695000.0,161,4,4,1,4,2.0,2,128.33,463.0,0,4873,0,0,0,-19.880057,-43.981838,65,0.727,2539,6,2,0,5
370000.0,79,3,3,1,3,1.0,2,108.25,350.0,0,4787,0,0,0,-19.8808979,-43.982002,65,0.816,2539,6,1,0,4
350000.0,79,3,3,1,3,1.0,2,108.25,350.0,0,4787,0,0,0,-19.8808979,-43.982002,65,0.816,2539,6,1,0,4
370000.0,93,1,2,0,1,5.0,1,108.33,3500.0,0,3824,0,0,0,-19.88991,-43.98193,65,1.811,2539,6,0,0,5
450000.0,110,2,2,0,2,4.0,1,125.0,343.0,0,191,0,0,0,-19.88195528,-43.91212704,66,0.663,2300,28,12,8,8
420000.0,70,2,2,0,2,5.0,1,108.33,343.0,0,191,0,0,0,-19.88195528,-43.91212704,66,0.663,2300,28,12,8,8
600000.0,143,2,3,1,2,9.0,1,133.33,500.0,0,221,1,1,0,-19.88250926,-43.91109323,66,0.675,2300,28,11,7,7
550000.0,112,2,3,1,2,3.0,2,100.0,100.0,0,391,0,0,0,-19.88291025,-43.9092369,66,0.787,2300,28,10,5,6
580000.0,95,2,3,1,2,6.0,2,214.92,750.0,1,747,1,1,1,-19.88660535,-43.90659704,84,0.709,2127,28,8,5,3
630000.0,152,3,3,1,3,4.0,2,247.67,1000.0,1,747,1,1,1,-19.88660535,-43.90659704,84,0.709,2127,28,8,5,3
780000.0,150,4,3,2,4,5.0,3,195.0,430.0,0,738,0,0,0,-19.8872727,-43.90712224,84,0.655,2127,28,6,5,3
790000.0,150,3,3,1,3,3.0,2,135.0,400.0,0,621,0,0,0,-19.8877406,-43.9090612,66,0.652,2300,28,6,3,2
435000.0,80,1,1,0,1,6.0,2,91.67,300.0,1,615,0,1,0,-19.89085296,-43.9070224,84,0.309,2127,28,6,5,2
405000.0,68,2,2,1,2,4.0,2,166.67,290.0,0,615,0,1,0,-19.89085296,-43.9070224,84,0.309,2127,28,6,5,2
590000.0,130,2,3,1,2,1.0,2,125.0,450.0,0,568,0,0,0,-19.89086995,-43.9077131,84,0.363,2127,28,6,5,2
465000.0,70,2,3,1,2,2.0,1,86.54,350.0,0,344,0,0,0,-19.89209978,-43.90977057,84,0.514,2127,28,5,3,2
220000.0,51,1,2,0,1,2.0,1,23.92,200.0,0,3389,0,0,0,-19.883118,-43.955453,117,0.843,1580,13,3,4,4
265000.0,94,1,3,0,1,0.0,1,35.52,196.0,0,3389,0,0,0,-19.883118,-43.955453,117,0.843,1580,13,3,4,4
307400.0,90,2,3,1,2,5.0,1,81.0,350.0,0,3582,0,1,0,-19.883272,-43.957361,117,0.725,1580,13,3,4,3
270000.0,55,1,3,0,1,4.0,1,27.0,225.0,0,3601,0,0,0,-19.883757,-43.9577961,117,0.657,1580,13,3,4,3
270000.0,81,1,3,0,1,9.0,1,72.08,230.0,0,3502,0,0,0,-19.884294,-43.9568012,117,0.655,1580,13,3,4,4
255000.0,70,2,3,0,2,4.0,1,40.0,360.0,1,3449,0,1,0,-19.88491119,-43.95699852,117,0.587,1580,13,3,6,4
260000.0,75,2,3,0,2,3.0,1,800.0,380.0,1,3448,0,0,0,-19.88492919,-43.95700752,117,0.585,1580,13,3,6,4
190000.0,45,1,2,0,1,6.0,1,33.33,260.0,1,3443,0,0,0,-19.88507009,-43.95721901,117,0.56,1580,13,4,6,4
1150000.0,228,3,4,1,3,5.0,2,383.33,1050.0,0,1404,0,0,0,-19.88472408,-43.92861197,5,0.715,13323,31,10,7,2
1990000.0,257,4,4,2,4,6.0,4,641.0,1000.0,0,1434,1,1,1,-19.8852458,-43.9274705,5,0.728,13323,31,11,9,4
801000.0,150,3,4,1,3,6.0,2,220.83,450.0,0,1525,0,1,0,-19.8859062,-43.9283725,5,0.614,13323,31,11,8,2
430000.0,83,2,3,0,2,3.0,2,120.0,450.0,0,1189,0,0,0,-19.88601319,-43.92399295,66,0.924,2300,31,8,8,7
580000.0,115,2,3,1,2,1.0,2,128.33,400.0,0,1252,0,0,0,-19.88645404,-43.92449415,5,0.873,13323,31,9,8,7
415000.0,110,2,3,1,2,2.0,1,161.0,590.0,0,1226,0,0,0,-19.88671697,-43.92415634,5,0.889,13323,31,8,8,8
730000.0,168,3,3,1,3,3.0,2,233.0,650.0,0,1177,0,0,0,-19.88714699,-43.9235071,66,0.864,2300,31,9,8,8
479000.0,90,2,3,1,2,2.0,2,116.67,280.0,1,1560,0,0,0,-19.88717976,-43.9273342,5,0.583,13323,31,11,8,5
1250000.0,149,3,4,1,3,4.0,4,400.0,750.0,0,1080,0,0,0,-19.88739563,-43.92239376,66,0.748,2300,31,8,7,8
550000.0,120,2,3,1,2,3.0,1,98.92,300.0,0,1510,0,0,0,-19.88747324,-43.92674576,5,0.613,13323,31,9,8,5
480000.0,90,2,3,1,2,1.0,1,150.0,650.0,0,1633,0,0,0,-19.88765394,-43.92791287,5,0.502,13323,31,10,8,4
470000.0,120,3,3,1,3,3.0,2,90.53,250.0,0,1620,0,0,0,-19.88766207,-43.9277856,5,0.512,13323,31,10,8,4
320000.0,105,3,2,1,3,3.0,1,66.67,150.0,0,963,0,0,0,-19.8879815,-43.9208153,66,0.589,2300,31,4,4,8
780000.0,89,3,3,2,3,2.0,2,255.42,400.0,0,900,0,0,0,-19.88801,-43.92008,66,0.514,2300,31,4,3,9
329000.0,47,1,2,0,1,6.0,1,120.83,360.0,1,1097,0,1,0,-19.8888606,-43.9217495,66,0.706,2300,31,8,4,12
897000.0,87,2,3,1,2,4.0,2,115.83,350.0,0,1297,0,1,1,-19.89116001,-43.92263,66,0.89,2300,31,6,8,12
1490000.0,222,3,4,2,3,8.0,2,284.0,800.0,0,1719,0,1,0,-19.89151462,-43.92699427,5,0.499,13323,31,7,10,10
1750000.0,180,4,4,4,4,10.0,4,790.0,1900.0,1,1268,1,1,1,-19.8915599,-43.9224766,66,0.899,2300,31,6,8,12
1550000.0,190,4,4,2,4,4.0,2,790.0,1900.0,1,1268,1,1,1,-19.8915599,-43.9224766,66,0.899,2300,31,6,8,12
1670000.0,306,3,4,3,3,11.0,5,583.33,2000.0,1,1268,1,1,1,-19.8915599,-43.9224766,66,0.899,2300,31,6,8,12
640000.0,200,4,4,1,4,3.0,1,183.33,350.0,1,1561,0,0,0,-19.89201979,-43.92550307,5,0.664,13323,31,7,10,12
390000.0,90,3,3,1,3,2.0,1,120.0,400.0,0,1692,0,0,0,-19.89220859,-43.92682205,5,0.538,13323,31,7,10,10
550000.0,140,3,4,1,3,3.0,2,144.99,500.0,0,1790,0,0,0,-19.89294035,-43.92789062,5,0.476,13323,31,5,9,8
550000.0,100,2,3,1,2,3.0,2,119.0,332.0,0,1387,0,0,0,-19.89356041,-43.92408948,5,0.86,13323,31,4,10,11
260000.0,55,1,2,0,1,4.0,1,66.14,290.0,0,2041,0,0,0,-19.88531317,-43.9390767,89,0.213,1860,13,7,7,1
850000.0,140,1,3,2,1,5.0,3,191.67,350.0,0,2326,0,0,0,-19.89231276,-43.93820213,88,0.188,1771,13,7,6,3
380000.0,60,1,2,0,1,6.0,1,240.0,280.0,0,2271,0,0,0,-19.89239588,-43.94279239,55,0.45,2462,13,7,6,2
280000.0,73,1,2,0,1,4.0,1,87.0,350.0,1,2271,0,0,0,-19.89239588,-43.94279239,55,0.45,2462,13,7,6,2
280000.0,72,1,3,0,1,4.0,1,100.0,330.0,0,2271,0,0,0,-19.89239588,-43.94279239,55,0.45,2462,13,7,6,2
290000.0,82,1,3,0,1,2.0,1,56.67,250.0,0,2135,0,0,0,-19.89538678,-43.95115283,55,0.813,2462,23,9,6,3
300000.0,109,2,3,1,2,7.0,1,109.83,320.0,1,1958,0,1,0,-19.89652105,-43.94969341,55,0.833,2462,23,6,8,3
340000.0,86,2,3,1,2,2.0,1,79.0,350.0,0,1590,0,1,0,-19.89930923,-43.9475755,55,1.063,2462,23,6,8,3
495000.0,100,2,3,1,2,3.0,2,187.5,450.0,0,1830,0,1,0,-19.88819819,-43.93046331,5,0.284,13323,6,12,8,6
339000.0,85,2,3,1,2,4.0,1,79.62,260.0,1,2041,0,0,0,-19.8915349,-43.9304853,5,0.165,13323,6,9,9,8
420000.0,89,2,3,1,2,2.0,2,145.5,491.0,1,2125,0,1,0,-19.89271183,-43.93109123,5,0.25,13323,6,8,9,8
565000.0,98,1,3,1,1,3.0,2,104.17,350.0,0,2070,0,0,0,-19.89280328,-43.93056945,5,0.277,13323,6,9,9,8
450000.0,103,3,3,1,3,3.0,2,132.95,350.0,1,2086,0,0,0,-19.8931285,-43.93076588,5,0.304,13323,6,7,10,8
949000.0,140,1,4,4,1,5.0,3,266.67,550.0,1,2173,1,1,0,-19.8934237,-43.9316256,5,0.322,13323,6,6,10,8
940000.0,325,5,4,1,5,3.0,2,370.5,480.0,0,2055,0,1,0,-19.89347061,-43.93050329,5,0.348,13323,6,7,10,8
550000.0,200,2,2,0,2,8.0,2,1500.0,529.0,0,2155,0,0,0,-19.8935106,-43.9314612,5,0.332,13323,6,7,10,8
240000.0,42,1,1,1,1,7.0,1,189.0,1100.0,1,1800,1,0,1,-19.89370479,-43.92807716,5,0.514,13323,6,4,10,8
330000.0,45,1,1,1,1,7.0,1,145.67,800.0,1,1800,1,1,1,-19.89370479,-43.92807716,5,0.514,13323,6,4,10,8
438665.8,90,2,3,1,2,5.0,1,150.0,500.0,0,2173,0,0,0,-19.89397998,-43.93166997,5,0.384,13323,6,7,10,8
397000.0,90,2,3,1,2,1.0,1,150.0,450.0,0,2173,0,0,0,-19.89397998,-43.93166997,5,0.384,13323,6,7,10,8
1080000.0,170,5,4,2,5,1.0,3,437.08,1200.0,0,1942,1,1,0,-19.8941267,-43.9294643,5,0.46,13323,6,7,10,8
335000.0,65,2,2,1,2,4.0,1,113.33,270.0,0,1884,0,1,0,-19.894168,-43.928914,5,0.495,13323,6,5,8,7
950000.0,145,2,4,1,2,4.0,3,392.0,890.0,1,2165,1,1,0,-19.89451635,-43.93161251,5,0.443,13323,6,7,8,8
500000.0,117,3,3,1,3,5.0,2,185.75,500.0,0,2024,0,1,0,-19.895137,-43.9302705,5,0.532,13323,6,7,8,8
340000.0,62,2,2,0,2,3.0,1,158.33,600.0,1,1841,0,1,0,-19.89588339,-43.92849429,5,0.68,13323,6,3,5,5
360000.0,65,2,2,0,2,16.0,1,182.0,650.0,1,1841,0,1,0,-19.89588339,-43.92849429,5,0.68,13323,6,3,5,5
345000.0,64,2,2,0,2,11.0,1,118.0,600.0,1,1841,0,1,0,-19.89588339,-43.92849429,5,0.68,13323,6,3,5,5
450000.0,116,1,2,0,1,4.0,1,119.17,220.0,0,1014,0,0,0,-19.88820326,-43.90444438,84,0.513,2127,15,8,8,1
650000.0,90,3,3,1,3,3.0,2,190.33,550.0,0,2118,0,0,0,-19.88980481,-43.933629,5,0.223,13323,7,8,11,6
770000.0,200,3,2,2,3,3.0,2,350.0,350.0,0,2246,0,0,0,-19.89402339,-43.93472129,88,0.228,1771,7,7,9,6
610000.0,150,2,3,1,2,7.0,2,170.0,602.0,0,2095,0,0,0,-19.89531394,-43.93518946,88,0.308,1771,7,8,6,6
585000.0,78,2,3,1,2,5.0,2,178.0,350.0,0,1940,0,0,0,-19.8973625,-43.93398978,88,0.567,1771,7,9,8,5
526000.0,150,2,2,1,2,1.0,2,125.0,150.0,0,2542,0,0,0,-19.89033,-43.94697004,55,0.108,2462,50,5,5,1
349500.0,50,2,2,1,2,3.0,2,125.0,150.0,0,2542,0,0,0,-19.89033,-43.94697004,55,0.108,2462,50,5,5,1
459000.0,85,2,2,1,2,1.0,2,125.0,150.0,0,2542,0,0,0,-19.89033,-43.94697004,55,0.108,2462,50,5,5,1
490000.0,95,2,3,1,2,1.0,1,108.33,350.0,0,2270,0,0,0,-19.89273451,-43.94650153,55,0.327,2462,50,6,6,0
620000.0,160,3,3,1,3,2.0,2,103.42,200.0,0,1999,0,0,0,-19.89487268,-43.9436871,55,0.615,2462,50,6,6,0
270000.0,48,1,2,0,1,4.0,1,49.47,413.0,1,3003,1,1,0,-19.8924148,-43.9662173,117,0.714,1580,49,3,4,4
260000.0,47,1,2,0,1,2.0,1,85.0,220.0,1,2229,0,0,0,-19.90131,-43.96857004,42,0.283,3672,49,5,7,3
890000.0,550,3,4,2,3,11.0,6,600.0,1181.0,1,2200,0,0,1,-19.90250002,-43.9698,42,0.352,3672,49,5,7,3
380000.0,138,2,3,1,2,1.0,1,141.0,300.0,0,2227,0,0,0,-19.90250358,-43.97044036,42,0.419,3672,49,6,8,3
1250000.0,140,4,4,2,4,1.0,3,36.33,700.0,0,2128,0,1,0,-19.90339184,-43.97060134,42,0.436,3672,49,6,9,2
580000.0,135,2,3,1,2,0.0,1,128.0,450.0,0,2110,0,1,0,-19.90353634,-43.96977972,42,0.354,3672,49,5,6,2
430000.0,87,2,3,1,2,2.0,2,138.0,450.0,0,1397,0,0,0,-19.90762507,-43.96429818,20,0.56,7421,49,6,6,3
520000.0,80,3,3,1,3,3.0,2,130.83,420.0,0,1545,0,0,0,-19.90873454,-43.96854994,42,0.68,3672,49,8,6,1
470000.0,120,2,3,1,2,2.0,1,84.0,250.0,0,4036,0,0,0,-19.89306541,-43.9986935,24,0.304,8304,5,7,4,6
830000.0,190,3,4,1,3,3.0,2,225.0,700.0,1,3950,0,1,0,-19.89317705,-43.99566417,24,0.621,8304,5,6,6,6
335000.0,80,1,2,0,1,2.0,1,90.0,230.0,0,4014,0,0,0,-19.89320054,-43.9984195,24,0.334,8304,5,7,4,6
280000.0,59,1,2,0,1,7.0,1,102.0,250.0,0,3966,0,0,0,-19.89325038,-43.99673484,24,0.51,8304,5,6,6,5
330000.0,70,1,3,0,1,6.0,1,48.3,280.0,0,3966,0,0,0,-19.89325038,-43.99673484,24,0.51,8304,5,6,6,5
480000.0,80,2,3,1,2,10.0,1,100.0,400.0,1,3943,0,1,0,-19.89333175,-43.99615471,24,0.572,8304,5,6,7,5
310000.0,78,1,2,0,1,0.0,1,59.71,250.0,0,3903,0,0,0,-19.89373689,-43.99633429,24,0.559,8304,5,6,7,5
200000.0,60,1,2,0,1,2.0,1,27.5,130.0,0,3939,0,0,0,-19.89388499,-43.99836052,24,0.358,8304,5,8,5,5
380000.0,78,2,3,1,2,2.0,2,70.0,260.0,0,3856,0,0,0,-19.89423161,-43.99658236,24,0.547,8304,5,6,7,5
583000.0,162,3,3,1,3,3.0,2,125.0,342.0,0,3856,0,0,0,-19.89423161,-43.99658236,24,0.547,8304,5,6,7,5
320000.0,73,2,3,1,2,1.0,1,150.0,280.0,0,3748,0,1,0,-19.8954819,-43.9976486,24,0.507,8304,5,7,7,4
445000.0,88,2,3,1,2,1.0,2,135.0,276.0,0,3777,0,0,0,-19.89554592,-43.99887127,24,0.415,8304,5,8,5,6
430000.0,80,2,3,1,2,3.0,2,106.33,340.0,0,3805,0,0,0,-19.89573757,-44.0003227,24,0.35,8304,5,6,8,5
280000.0,60,1,2,0,1,10.0,1,70.0,160.0,1,3721,0,0,0,-19.89600723,-43.9986524,24,0.469,8304,5,8,5,4
